Symbol,Expiry,Strike,OptionType,Date,Time,Open,High,Low,Close,Volume,OI
NIFTY,25FEB21,14900,CE,2021-01-04,14:29:59,160.0,160.0,160.0,160.0,75,0
NIFTY,25FEB21,14900,CE,2021-01-04,15:05:59,167.05,167.05,167.05,167.05,75,75
NIFTY,25FEB21,14900,CE,2021-01-04,15:08:59,162.0,162.0,162.0,162.0,150,150
NIFTY,25FEB21,14900,CE,2021-01-04,15:14:59,162.0,162.0,162.0,162.0,375,225
NIFTY,25FEB21,14900,CE,2021-01-05,14:27:59,196.2,196.2,196.2,196.2,75,600
NIFTY,25FEB21,14900,CE,2021-01-05,14:28:59,163.85,163.85,163.85,163.85,150,600
NIFTY,25FEB21,14900,CE,2021-01-05,14:35:59,165.0,165.0,165.0,165.0,75,750
NIFTY,25FEB21,14900,CE,2021-01-05,14:39:59,168.1,168.1,168.1,168.1,150,750
NIFTY,25FEB21,14900,CE,2021-01-05,14:40:59,169.1,169.1,169.1,169.1,75,900
NIFTY,25FEB21,14900,CE,2021-01-05,14:44:59,168.05,168.05,168.05,168.05,75,900
NIFTY,25FEB21,14900,CE,2021-01-05,14:50:59,166.55,166.55,166.55,166.55,75,900
NIFTY,25FEB21,14900,CE,2021-01-05,15:06:59,172.8,172.8,172.8,172.8,75,975
NIFTY,25FEB21,14900,CE,2021-01-05,15:07:59,174.05,174.05,174.05,174.05,75,975
NIFTY,25FEB21,14900,CE,2021-01-05,15:08:59,173.0,173.0,172.15,172.15,300,975
NIFTY,25FEB21,14900,CE,2021-01-05,15:09:59,174.7,174.7,173.8,173.8,225,975
NIFTY,25FEB21,14900,CE,2021-01-05,15:10:59,174.4,174.4,174.4,174.4,75,1500
NIFTY,25FEB21,14900,CE,2021-01-05,15:12:59,175.45,175.45,175.45,175.45,150,1500
NIFTY,25FEB21,14900,CE,2021-01-05,15:16:59,176.75,176.75,176.75,176.75,75,0
NIFTY,25FEB21,14900,CE,2021-01-05,15:17:59,174.2,174.2,174.2,174.2,75,1650
NIFTY,25FEB21,14900,CE,2021-01-05,15:19:59,176.9,176.9,176.9,176.9,75,1800
NIFTY,25FEB21,14900,CE,2021-01-05,15:21:59,175.35,175.35,175.35,175.35,75,1875
NIFTY,25FEB21,14900,CE,2021-01-05,15:24:59,176.25,176.25,176.25,176.25,75,1950
NIFTY,25FEB21,14900,CE,2021-01-05,15:25:59,175.3,175.3,175.3,175.3,75,1950
NIFTY,25FEB21,14900,CE,2021-01-05,15:26:59,175.25,175.25,175.25,175.25,75,1950
NIFTY,25FEB21,14900,CE,2021-01-05,15:28:59,178.6,178.6,178.6,178.6,75,2175
NIFTY,25FEB21,14900,CE,2021-01-06,09:16:59,180.0,180.0,180.0,180.0,75,2175
NIFTY,25FEB21,14900,CE,2021-01-06,09:30:59,176.65,176.65,176.65,176.65,75,2250
NIFTY,25FEB21,14900,CE,2021-01-06,09:35:59,175.15,175.15,175.15,175.15,75,2325
NIFTY,25FEB21,14900,CE,2021-01-06,09:37:59,176.25,176.25,176.25,176.25,75,2400
NIFTY,25FEB21,14900,CE,2021-01-06,09:40:59,176.05,176.05,176.05,176.05,75,2475
NIFTY,25FEB21,14900,CE,2021-01-06,09:41:59,175.1,175.1,175.1,175.1,75,2475
