datetime,Symbol,Expiry,Strike,OptionType,Date,Time,Open,High,Low,Close,Volume,OI,Underlying Value
2021-02-19 09:15:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:15:59,65.0,72.15,55.5,66.9,0,0,15052.6
2021-02-19 09:16:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:16:59,67.15,70.0,65.1,65.1,0,0,15058.0
2021-02-19 09:17:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:17:59,65.95,68.6,64.6,65.9,0,0,15056.65
2021-02-19 09:18:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:18:59,65.8,67.2,63.0,63.0,0,0,15060.65
2021-02-19 09:19:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:19:59,63.0,65.0,62.0,63.3,0,0,15058.9
2021-02-19 09:20:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:20:59,64.1,66.15,62.05,63.55,0,0,15057.05
2021-02-19 09:21:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:21:59,63.9,64.0,62.2,63.0,0,0,15055.95
2021-02-19 09:22:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:22:59,62.55,65.0,62.5,62.7,0,0,15062.95
2021-02-19 09:23:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:23:59,62.4,64.0,62.0,63.05,0,0,15057.9
2021-02-19 09:24:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:24:59,62.9,63.85,62.85,63.25,0,0,15054.5
2021-02-19 09:25:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:25:59,63.45,68.0,62.2,67.55,0,0,15041.4
2021-02-19 09:26:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:26:59,66.75,69.75,66.75,67.5,0,0,15035.05
2021-02-19 09:27:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:27:59,67.6,68.0,65.9,66.15,0,0,15045.45
2021-02-19 09:28:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:28:59,66.05,69.25,65.65,68.55,0,0,15034.9
2021-02-19 09:29:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:29:59,68.65,69.55,67.25,69.55,0,0,15030.75
2021-02-19 09:30:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:30:59,69.55,70.35,68.5,68.75,0,0,15031.25
2021-02-19 09:31:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:31:59,69.1,69.15,66.15,66.3,0,0,15038.4
2021-02-19 09:32:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:32:59,66.65,66.65,64.15,65.2,0,0,15047.55
2021-02-19 09:33:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:33:59,65.45,67.85,65.35,67.25,0,0,15043.05
2021-02-19 09:34:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:34:59,67.25,67.25,64.75,65.1,0,0,15049.3
2021-02-19 09:35:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:35:59,65.15,67.5,65.0,67.5,0,0,15042.65
2021-02-19 09:36:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:36:59,67.35,67.95,65.5,65.7,0,0,15050.25
2021-02-19 09:37:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:37:59,65.9,65.9,63.2,64.65,0,0,15053.0
2021-02-19 09:38:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:38:59,64.75,65.1,63.6,63.6,0,0,15060.0
2021-02-19 09:39:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:39:59,63.5,63.5,60.65,62.35,0,0,15058.3
2021-02-19 09:40:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:40:59,62.45,62.45,58.85,59.3,0,0,15069.8
2021-02-19 09:41:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:41:59,59.15,61.35,59.0,59.0,0,0,15075.1
2021-02-19 09:42:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:42:59,58.4,60.45,57.95,60.0,0,0,15068.15
2021-02-19 09:43:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:43:59,59.25,59.9,54.0,55.25,0,0,15082.85
2021-02-19 09:44:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:44:59,55.15,57.4,55.15,56.45,0,0,15076.7
2021-02-19 09:45:59,NIFTY,25FEB21,14800,PE,2021-02-19,09:45:59,55.45,55.9,52.3,53.65,0,0,15093.95
