Symbol,Expiry,Strike,OptionType,Date,Time,Open,High,Low,Close,Volume,OI
NIFTY,28OCT21,17400,CE,2021-10-22,09:15:59,856.2,856.2,847.5,847.5,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:16:59,872.05,872.05,866.6,866.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:17:59,847.5,847.5,847.5,847.5,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:18:59,856.05,856.05,856.05,856.05,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:19:59,879.65,879.65,879.65,879.65,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:20:59,879.65,879.65,879.65,879.65,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:21:59,868.0,868.0,868.0,868.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:22:59,869.6,869.6,869.6,869.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:23:59,860.0,860.0,860.0,860.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:24:59,860.0,860.0,860.0,860.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:25:59,861.05,861.05,861.05,861.05,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:26:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:27:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:28:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:29:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:30:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:31:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:32:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:33:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:34:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:35:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:36:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:37:59,899.6,899.6,899.6,899.6,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:38:59,906.25,906.25,906.25,906.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:39:59,912.0,912.0,912.0,912.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:40:59,912.0,912.0,912.0,912.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:41:59,912.0,912.0,912.0,912.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:42:59,912.0,912.0,912.0,912.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:43:59,907.7,907.7,907.7,907.7,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:44:59,914.0,914.0,914.0,914.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:45:59,912.7,912.7,912.7,912.7,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:46:59,912.7,912.7,912.7,912.7,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:47:59,898.0,901.0,898.0,898.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:48:59,895.15,895.15,895.15,895.15,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:49:59,901.0,901.0,901.0,901.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:50:59,901.0,901.0,901.0,901.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:51:59,885.0,885.0,885.0,885.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:52:59,880.25,880.25,880.25,880.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:53:59,880.25,880.25,880.25,880.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:54:59,880.25,880.25,880.25,880.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:55:59,870.0,870.0,870.0,870.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:56:59,870.0,870.0,870.0,870.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:57:59,850.0,850.0,850.0,850.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:58:59,870.0,876.4,870.0,876.4,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,09:59:59,870.0,876.4,870.0,876.4,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:00:59,895.6,898.25,895.6,898.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:01:59,895.6,898.25,895.6,898.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:02:59,895.6,898.25,895.6,898.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:03:59,895.6,898.25,895.6,898.25,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:04:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:05:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:06:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:07:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:08:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:09:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:10:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:11:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:12:59,892.05,892.05,892.0,892.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:13:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:14:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:15:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:16:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:17:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:18:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:19:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:20:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:21:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:22:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:23:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:24:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:25:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:26:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:27:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:28:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:29:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:30:59,882.95,882.95,882.95,882.95,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:31:59,883.2,883.2,883.2,883.2,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:32:59,883.2,883.2,883.2,883.2,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:33:59,883.2,883.2,883.2,883.2,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:34:59,883.2,883.2,883.2,883.2,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:35:59,883.2,883.2,883.2,883.2,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:36:59,883.0,883.0,883.0,883.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:37:59,883.0,883.0,883.0,883.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:38:59,883.0,883.0,883.0,883.0,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:39:59,892.9,892.9,892.9,892.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:40:59,892.9,892.9,892.9,892.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:41:59,892.9,892.9,892.9,892.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:42:59,892.9,892.9,892.9,892.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:43:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:44:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:45:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:46:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:47:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:48:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:49:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:50:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:51:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:52:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:53:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:54:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:55:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:56:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:57:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:58:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,10:59:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:00:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:01:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:02:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:03:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:04:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:05:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:06:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:07:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:08:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:09:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:10:59,892.9,893.9,892.9,893.9,0,0
NIFTY,28OCT21,17400,CE,2021-10-22,11:11:59,892.9,893.9,892.9,893.9,0,0
