Symbol,Expiry,Strike,OptionType,Date,Time,Open,High,Low,Close,Volume,OI
NIFTY,25FEB21,16000,PE,2021-02-19,09:15:59,953.0,964.7,953.0,964.7,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:16:59,960.8,960.8,960.8,960.8,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:17:59,952.4,962.55,952.4,962.15,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:18:59,960.0,960.0,957.05,958.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:19:59,955.0,955.0,955.0,955.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:20:59,959.8,959.8,955.0,955.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:21:59,954.7,954.7,954.7,954.7,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:22:59,960.0,970.0,960.0,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:23:59,960.0,970.0,960.0,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:24:59,960.0,970.0,960.0,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:25:59,960.0,970.0,960.0,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:26:59,970.0,971.3,970.0,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:27:59,970.0,970.0,970.0,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:28:59,970.0,970.0,970.0,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:29:59,963.0,966.45,963.0,966.45,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:30:59,963.0,966.45,963.0,966.45,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:31:59,963.0,966.45,963.0,966.45,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:32:59,963.0,966.45,963.0,966.45,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:33:59,963.0,966.45,963.0,966.45,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:34:59,967.05,970.0,967.05,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:35:59,967.05,970.0,967.05,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:36:59,967.05,970.0,967.05,970.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:37:59,960.1,960.1,960.1,960.1,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:38:59,960.25,960.25,960.25,960.25,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:39:59,947.7,950.0,947.7,949.2,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:40:59,949.2,949.2,942.7,944.9,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:41:59,943.55,943.55,943.55,943.55,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:42:59,936.15,936.15,925.0,925.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:43:59,936.15,936.15,925.0,925.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:44:59,922.5,930.0,922.5,930.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:45:59,922.5,930.0,922.5,930.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:46:59,922.5,930.0,922.5,930.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:47:59,930.45,933.6,930.45,933.6,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:48:59,930.0,930.0,930.0,930.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:49:59,930.0,930.0,930.0,930.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:50:59,930.0,930.0,930.0,930.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:51:59,930.0,930.0,930.0,930.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:52:59,927.75,927.75,927.75,927.75,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:53:59,927.75,927.75,927.75,927.75,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:54:59,917.0,917.0,917.0,917.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:55:59,917.0,917.0,917.0,917.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:56:59,917.0,917.0,917.0,917.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:57:59,916.0,916.0,916.0,916.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:58:59,916.0,916.0,916.0,916.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,09:59:59,934.0,934.0,934.0,934.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:00:59,934.0,934.0,934.0,934.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:01:59,934.0,934.0,934.0,934.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:02:59,934.0,934.0,934.0,934.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:03:59,934.0,934.0,934.0,934.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:04:59,940.0,940.0,940.0,940.0,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:05:59,933.35,933.35,933.35,933.35,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:06:59,933.35,933.35,933.35,933.35,0,0
NIFTY,25FEB21,16000,PE,2021-02-19,10:07:59,917.25,917.25,917.25,917.25,0,0
